,Unnamed: 0.1,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight.1,n_hba.1,n_hbd.1,logp.1,ro5_fulfilled,ROMol
1781,2755,2755,CHEMBL2259738,91000.0,nM,COc1ccc(C2CC(c3ccc4c(c3OC)C=CC(C)(C)O4)=NO2)cc1,4.040958607678906,365.162708216,5,0,4.753700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad893fa0>
1782,2756,2756,CHEMBL229519,91000.0,nM,O=C(O)c1cc(Cc2ccccc2)cc(Cc2ccccc2)c1O,4.040958607678906,318.125594436,2,2,4.272000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894040>
1785,2760,2760,CHEMBL4464897,92000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(O)cc1,4.036212172654444,366.067427928,5,2,4.001200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894160>
1786,2761,2761,CHEMBL396634,93000.0,nM,O=C(O)COc1c(O)cc(-c2ccccc2)cc1OCc1ccccc1,4.031517051446065,350.11542367600003,4,2,4.101600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8941c0>
1788,2763,2763,CHEMBL388814,94000.0,nM,O=c1cc(-c2ccccc2)oc2cc3occc3cc12,4.026872146400302,262.06299418000003,3,0,4.206200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894280>
1789,2764,2764,CHEMBL60857,95000.0,nM,O=P(O)(O)C(F)(F)c1ccc2ccccc2c1,4.022276394711152,258.025737218,1,2,3.066800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8942e0>
1793,2769,2769,CHEMBL409926,96800.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(CP(=O)(O)O)cc2)Cc2ccc(-c3csnn3)cc2)cc1,4.014124642691606,589.074243358,8,3,3.737300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894460>
1794,2770,2770,CHEMBL98053,97000.0,nM,Nc1nc(N)c2nc(CN(CCO)CCO)nnc2n1,4.013228265733755,280.139621752,10,4,-2.234199999999998,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8944c0>
1795,2771,2771,CHEMBL261206,97100.0,nM,O=C(O)C(F)(F)Oc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,4.012780770091995,531.073419148,7,1,4.652400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894520>
1796,2772,2772,CHEMBL321599,98000.0,nM,CCCc1sc(NS(=O)(=O)/C=C/c2ccc3ccccc3c2)nc1-c1ccc2ccccc2c1,4.008773924307505,484.127920008,4,1,7.4816000000000065,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894580>
1797,2773,2773,CHEMBL1811969,98100.0,nM,COc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O,4.008330992620052,286.084123548,5,2,2.8129000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8945e0>
1799,2775,2775,CHEMBL1910883,100000.0,nM,O=C(O)c1sccc1OCc1ccc(Cl)c(Cl)c1,4.0,301.957120476,3,1,4.332100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8946a0>
1800,2776,2776,CHEMBL4209032,100000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1ccccc1,4.0,265.07389321200003,3,1,3.706800000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894700>
1807,2783,2783,CHEMBL249351,105000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1O,3.9788107009300617,487.0468059839999,6,3,4.933520000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8949a0>
1810,2787,2787,CHEMBL117869,110000.0,nM,COC(=O)c1c(O)cccc1OC/C=C/c1ccc(F)c(-c2cc(C(=O)O)no2)c1,3.958607314841775,413.091080072,7,2,3.7633000000000023,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894ac0>
1811,2788,2788,CHEMBL1160963,112000.0,nM,O=P(O)(O)C(F)(F)c1cccc2ccccc12,3.950781977329818,258.025737218,1,2,3.0668000000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894b20>
1814,2791,2791,CHEMBL408711,114000.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(SCC(=O)O)cc2)Cc2ccc(-c3csnn3)cc2)cc1,3.9430951486635273,585.0698130760001,9,2,4.236300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894c40>
1816,2793,2793,CHEMBL261049,115000.0,nM,O=C(O)CSc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,3.939302159646388,511.069419152,7,1,4.772900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894d00>
1820,2798,2798,CHEMBL419592,118000.0,nM,N.O=P(O)(O)C(F)(F)c1ccc2cccc(C(F)(F)P(=O)(O)O)c2c1,3.928117992693875,405.015423276,3,5,3.455800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894e80>
1821,2799,2799,CHEMBL1800272,120000.0,nM,CC(=O)N(c1ccc2oc3c(c2c1)CCCC3)S(=O)(=O)c1ccc(C(=O)O)cc1,3.920818753952375,413.0933083279999,5,1,3.7516000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad894ee0>
1827,2805,2805,CHEMBL409829,123000.0,nM,O=P(O)(O)Cc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,3.910094888560602,515.0738494340001,6,2,4.273900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895160>
1830,2808,2808,CHEMBL4217308,127000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)c(O)c(Cl)c2)c1,3.8961962790440414,425.022163256,4,2,6.386200000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895280>
1832,2810,2810,CHEMBL1160962,130000.0,nM,O=P(O)(O)C(F)c1ccc2ccc(C(F)P(=O)(O)O)cc2c1,3.886056647693163,352.0077178039999,2,4,3.131400000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895340>
1835,2813,2813,CHEMBL9352,130100.0,nM,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,3.8857227034384136,272.06847348400004,5,3,2.5099000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895460>
1836,2814,2814,CHEMBL191219,132000.0,nM,O=C1CN(c2cccc(-c3ccccc3)c2)S(=O)(=O)N1,3.8794260687941504,288.056863244,3,1,1.5345999999999995,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8954c0>
1842,2820,2820,CHEMBL259171,137000.0,nM,O=C(O)COc1c(F)cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1F,3.863279432843593,531.073419148,7,1,4.337800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895700>
1845,2823,2823,CHEMBL190833,138000.0,nM,COc1ccccc1N1CC(=O)NS1(=O)=O,3.860120913598763,242.0361278,4,1,-0.1237999999999998,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895820>
1850,2828,2828,CHEMBL389855,148000.0,nM,O=C(O)c1cc(Br)cc(Cc2ccccc2)c1O,3.8297382846050425,305.989156312,2,2,3.443700000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895a00>
1853,2831,2831,CHEMBL323654,149000.0,nM,O=C(O)c1cc(Br)cc(Cc2cc(Br)cc(C(=O)O)c2O)c1O,3.826813731587726,443.8844122399999,4,4,3.610000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895b20>
1855,2833,2833,CHEMBL208486,150000.0,nM,COc1ccc(C2CC(c3ccc4occc4c3OC)=NO2)cc1,3.823908740944319,323.115758024,5,0,4.315700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895be0>
1859,2837,2837,CHEMBL229470,153000.0,nM,O=C(O)c1cc(Cc2ccccc2)cc(Br)c1O,3.8153085691824016,305.989156312,2,2,3.443700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895d60>
1860,2838,2838,CHEMBL260924,153000.0,nM,CC(C(=O)O)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,3.8153085691824016,567.1133921399999,8,2,4.247700000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad895dc0>
1868,2846,2846,CHEMBL2259731,165000.0,nM,COC(=O)C1C(c2ccc(OC)cc2OC)=NOC1c1ccccc1,3.782516055786093,341.12632270800003,6,0,2.968600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896100>
1878,2856,2856,CHEMBL428755,176000.0,nM,COCn1cc(C(O)(C(=O)O)C(F)(F)F)c2cccc(OCc3ccccc3)c21,3.7544873321858505,409.113707336,5,2,3.6587000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8964c0>
1886,2864,2864,CHEMBL109530,195000.0,nM,FC(F)(c1cccc(-c2ccccc2)c1)c1nnn[n-]1.[Na+],3.7099653886374817,294.06929700800004,3,0,-0.3600999999999994,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8967c0>
1887,2865,2865,CHEMBL260991,198000.0,nM,O=C(O)C(F)(F)Oc1cccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)c1,3.703334809738469,531.073419148,7,1,4.652400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896820>
1889,2867,2867,CHEMBL205730,199000.0,nM,COC(=O)C1C(c2ccc3occc3c2OC)=NOC1c1ccccc1,3.7011469235902936,351.11067264400003,6,0,3.7062000000000026,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8968e0>
1891,2869,2869,CHEMBL190970,203000.0,nM,Cc1ccccc1N1CC(=O)NS1(=O)=O,3.692503962086787,226.04121318,3,1,0.1760200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8969a0>
1892,2870,2870,CHEMBL393653,210000.0,nM,O=C(O)COc1c(C(=O)N2CCOCC2)sc(Br)c1Br,3.677780705266081,426.872467652,5,1,2.2089,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896a00>
1894,2872,2872,CHEMBL4211060,213000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2ccc(O)c(Cl)c2)c1,3.671620396561262,391.061135608,4,2,5.732800000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896ac0>
1896,2874,2874,CHEMBL228562,215000.0,nM,O=C(O)c1cc(F)cc(Cc2cc(F)cc(C(=O)O)c2O)c1O,3.667561540084395,324.04454448,4,4,2.363200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896b80>
1900,2878,2878,CHEMBL208485,227000.0,nM,COc1c(C2=NOC(c3ccccc3)C2)ccc2occc12,3.6439741428068775,293.10519334,4,0,4.307100000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896d00>
1901,2879,2879,CHEMBL324226,230000.0,nM,FC(F)(c1ccc2ccccc2c1)c1nnn[n-]1.[Na+],3.638272163982407,268.05364694400004,3,0,-0.8739000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896d60>
1902,2880,2880,CHEMBL260992,230000.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2cccc(OC(F)(F)C(=O)O)c2)cc1,3.638272163982407,605.0738130720002,9,2,4.115800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896dc0>
1904,2882,2882,CHEMBL261469,232000.0,nM,O=C(O)CS(=O)(=O)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,3.6345120151091006,543.0592483920001,8,1,3.454500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896e80>
1907,2886,2886,CHEMBL261846,237000.0,nM,COc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)ccc1OC(F)(F)C(=O)O,3.625251653989897,561.083983832,8,1,4.661000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad896fa0>
1908,2887,2887,CHEMBL116347,242000.0,nM,O=C(O)c1cc(Cc2cc(Cl)c(O)c(C(=O)O)c2)cc(Cl)c1O,3.616184634019569,355.98544339999995,4,4,3.3918000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897040>
1914,2893,2893,CHEMBL3910462,260400.0,nM,Oc1cc2ccccc2cc1C(O)(C(F)(F)F)C(F)(F)F,3.5843590201038458,310.042848816,2,2,3.8576,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897280>
1917,2896,2896,CHEMBL2259743,275000.0,nM,COc1ccc(C2=NOC(c3ccncc3)C2)c(OC)c1,3.560667306169737,284.116092372,5,0,2.964500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8973a0>
1919,2898,2898,CHEMBL236008,300000.0,nM,O=C(O)COc1c(O)cc(Br)cc1OCc1ccccc1,3.5228787452803374,351.99463561600004,4,2,3.1971000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897460>
1920,2899,2899,CHEMBL177880,310000.0,nM,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,3.508638306165727,388.094688232,4,4,4.391400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8974c0>
1924,2903,2903,CHEMBL397294,330000.0,nM,O=C(O)COc1c(C(=O)CO)sc(Br)c1Br,3.481486060122113,371.830268492,5,2,1.9115000000000009,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897640>
1927,2906,2906,CHEMBL387536,351000.0,nM,O=C(O)c1cc(-c2ccccc2)cc(Br)c1O,3.454692883534176,291.973506248,2,2,3.519900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897760>
1929,2908,2908,CHEMBL3928298,360200.0,nM,Cc1ccc(O)c(C(O)(C(F)(F)F)C(F)(F)F)c1,3.443456291516485,274.042848816,2,2,3.0128200000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897820>
1933,2912,2912,CHEMBL404412,382000.0,nM,COCn1cc(C(O)(C(=O)O)C(F)(F)F)c2ccc(OCc3ccccc3)cc21,3.4179366370882915,409.113707336,5,2,3.6587000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8979a0>
1937,2916,2916,CHEMBL229469,403000.0,nM,O=C(O)c1cccc(Cc2ccccc2)c1O,3.394694953858891,228.078644244,2,2,2.681200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897b20>
1938,2917,2917,CHEMBL3938397,422400.0,nM,Oc1c(-c2ccccc2)cccc1C(O)(C(F)(F)F)C(F)(F)F,3.374276090474244,336.05849888,2,2,4.371400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897b80>
1939,2918,2918,CHEMBL240661,430000.0,nM,O=C(O)COc1c(-c2nn[nH]n2)sc(Br)c1Br,3.366531544420414,381.83708518800006,6,2,1.9166,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897be0>
1940,2920,2920,CHEMBL114030,435000.0,nM,O=C([O-])C(F)(F)c1cccc(-c2ccccc2)c1.[Na+],3.361510743045363,270.04683024800005,2,0,-0.8007000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897c40>
1942,2923,2923,CHEMBL2259742,485000.0,nM,COc1ccc(C2=NOC(c3ccccn3)C2)c(OC)c1,3.314258261397736,284.116092372,5,0,2.964500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897d00>
1943,2924,2924,CHEMBL249147,500000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1OCC(=O)O,3.3010299956639813,545.0522852879998,7,3,4.691320000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897d60>
1946,2927,2927,CHEMBL110361,640000.0,nM,O=C([O-])C(F)(F)c1ccc2ccccc2c1.[Na+],3.1938200260161125,244.031180184,2,0,-1.3145000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897e80>
1947,2928,2928,CHEMBL59596,640000.0,nM,O=C(O)C(F)(F)c1ccc2ccccc2c1,3.1938200260161125,222.049235936,1,1,3.0162000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad897ee0>
1951,2934,2934,CHEMBL229299,850000.0,nM,O=C(O)c1ccc2ccccc2c1O,3.070581074285707,188.047344116,2,2,2.2436000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8980a0>
1952,2935,2935,CHEMBL229466,859000.0,nM,O=C(O)c1cccc(-c2ccccc2)c1O,3.066006836168758,214.06299418,2,2,2.757400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898100>
1960,2943,2943,CHEMBL229467,1180000.0,nM,O=C(O)c1cc(Cc2ccccc2)ccc1O,2.928117992693875,228.078644244,2,2,2.681200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898400>
1963,2947,2947,CHEMBL121772,1279000.0,nM,O=C(O)c1cc(-c2ccccc2)ccc1O,2.893129455521346,214.06299418,2,2,2.757400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898520>
1967,2952,2952,CHEMBL190801,1608000.0,nM,O=C1CN(c2ccccc2)S(=O)(=O)N1,2.793713955587568,212.025563116,3,1,-0.1324,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8986a0>
1973,2959,2959,CHEMBL98930,2800000.0,nM,COC(=O)c1ccc2c(C(=O)O)c(OC)ccc2c1,2.552841968657781,260.06847348400004,4,1,2.3332000000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8988e0>
1975,2961,2961,CHEMBL435179,3300000.0,nM,O=C(O)C(O)c1ccc2ccccc2c1,2.481486060122113,202.06299418,2,2,1.9578,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8989a0>
1976,2962,2962,CHEMBL948,3500000.0,nM,O=C(O)Cc1ccc2ccccc2c1,2.4559319556497243,186.06807956,1,1,2.4669000000000008,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898a00>
1977,2963,2963,CHEMBL115145,3600000.0,nM,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,2.4436974992327123,288.063388104,4,4,2.0850000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898a60>
1978,2965,2965,CHEMBL95978,3800000.0,nM,NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc2c(C(=O)O)c(OCC(=O)O)ccc2c1,2.42021640338319,418.10123015599993,6,5,0.4499000000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898ac0>
1979,2968,2968,CHEMBL58910,4900000.0,nM,O=C(O)[C@@H](O)c1ccccc1,2.309803919971486,152.04734411599998,2,2,0.8046,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898b20>
1980,2970,2970,CHEMBL292411,5500000.0,nM,O=C(O)[C@H](O)c1ccccc1,2.259637310505756,152.04734411599998,2,2,0.8046,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898b80>
1981,2971,2971,CHEMBL58565,5700000.0,nM,COc1ccc(C(O)C(=O)O)cc1,2.2441251443275085,182.0579088,3,2,0.8131999999999999,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898be0>
1985,2975,2975,CHEMBL99972,9400000.0,nM,O=C(O)COc1ccc2cc(C(=O)O)ccc2c1,2.0268721464003017,246.05282342,3,2,2.0014000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898d60>
1986,2976,2976,CHEMBL320848,9400000.0,nM,O=C(O)c1ccc2cc(OC(F)(F)C(=O)O)ccc2c1,2.0268721464003017,282.03397979600004,3,2,2.5942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898dc0>
1987,2977,2977,CHEMBL99971,12000000.0,nM,O=C(O)c1ccc2c(C(=O)O)c(O)ccc2c1,1.920818753952375,232.037173356,3,3,1.9418,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898e20>
1989,2980,2980,CHEMBL100267,20000000.0,nM,COc1ccc2cc(C(=O)O)ccc2c1C(=O)O,1.6989700043360187,246.05282342,3,2,2.2448,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad898ee0>
