,molecule_chembl_id,IC50,units,smiles,pIC50
120,CHEMBL4175748,66.2,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)Nc2ccc(OC)c(OC)c2)c1,7.1791420105603
121,CHEMBL436933,67.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.173925197299173
122,CHEMBL4172149,68.2,nM,CCCOc1ccc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)cc1C(=O)OC,7.166215625343521
123,CHEMBL9252,69.0,nM,NS(=O)(=O)c1ccccc1-c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,7.161150909262744
124,CHEMBL4636119,70.0,nM,CCOS(=O)(=O)/C=C/c1ccc(COc2cc(COc3ccc(C(=O)O)c(O)c3)ccc2C(=O)Nc2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)cc1,7.154901959985743
125,CHEMBL590155,70.0,nM,CCc1csc([C@H](Cc2ccc(NS(=O)(=O)O)cc2)NC(=O)[C@H](CC(C)C)C(=O)OC)n1,7.154901959985743
126,CHEMBL429385,71.0,nM,COc1cccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)c1OC,7.1487416512809245
127,CHEMBL210324,72.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)cc(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.142667503568731
128,CHEMBL198882,74.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,7.130768280269024
129,CHEMBL1086229,74.0,nM,Cc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,7.130768280269024
130,CHEMBL39626,74.0,nM,Cc1oc2cc3sc4ccccc4c3c(-c3cc(I)c(O[C@H](Cc4ccccc4)C(=O)O)c(I)c3)c2c1C,7.130768280269024
131,CHEMBL276648,74.0,nM,O=P(O)(O)C(F)(F)c1ccc(C(c2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(c2ccccc2)n2nnc3ccccc32)cc1,7.130768280269024
132,CHEMBL276983,75.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)cc2)cc1,7.1249387366083
133,CHEMBL377441,76.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],7.119186407719209
134,CHEMBL1083272,77.0,nM,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)cc1,7.113509274827518
135,CHEMBL209107,77.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Br)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.113509274827518
136,CHEMBL3350938,77.0,nM,CC1(C)Oc2ccc(Cc3sc4ccccc4c3-c3ccc(-c4ccc(O[C@H](Cc5ccccc5)C(=O)O)cc4)cc3)cc2O1,7.113509274827518
137,CHEMBL210965,79.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.102372908709558
138,CHEMBL4569405,79.0,nM,O=P(O)(Cc1cc2c(O)c(c1)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S2(=O)=O)c1ccccc1,7.102372908709558
139,CHEMBL24843,80.0,nM,COc1ccc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc1,7.096910013008056
140,CHEMBL208985,80.0,nM,Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,7.096910013008056
141,CHEMBL562469,80.0,nM,O=C(CCCC[C@@H]1CCSS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,7.096910013008056
142,CHEMBL380164,80.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.096910013008056
143,CHEMBL601290,80.0,nM,O=C1CN(c2cc(-c3ccc[nH]3)ccc2O)S(=O)(=O)N1,7.096910013008056
144,CHEMBL211033,80.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.096910013008056
145,CHEMBL284763,82.0,nM,O=C(O)CNc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1OCCc1ccccc1,7.086186147616283
146,CHEMBL1242362,82.0,nM,O=C(O)c1cccc2c1oc1ccc(-c3csc(-c4ccc(N5CCCC5)cc4)n3)cc12,7.086186147616283
147,CHEMBL324232,83.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3oc4ccccc4c23)cc1Br,7.080921907623926
148,CHEMBL190535,85.0,nM,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)c(OC)c1,7.070581074285707
149,CHEMBL211076,85.0,nM,Cc1cccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)c1,7.070581074285707
150,CHEMBL3942718,87.0,nM,CCc1ccc(C(=O)NCCCCC(NC(=O)C(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)NC(=O)C(Cc2ccccc2)NC(C)=O)C(N)=O)cc1,7.060480747381382
151,CHEMBL9339,89.0,nM,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(Br)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,7.050609993355087
152,CHEMBL259051,90.0,nM,N#CCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,7.045757490560675
153,CHEMBL263348,90.0,nM,CC(=O)NS(=O)(=O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,7.045757490560675
154,CHEMBL211171,94.0,nM,COc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,7.026872146400302
155,CHEMBL1084871,95.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1,7.022276394711152
156,CHEMBL556914,95.67,nM,O=C(CCCCC1CCSS1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,7.0192242260373785
157,CHEMBL9374,98.0,nM,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(OCc3ccccc3)cc2)(c2ccccc2)n2nnc3ccccc32)cc1,7.008773924307505
158,CHEMBL24003,100.0,nM,O=C(O)COc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,7.0
159,CHEMBL24213,100.0,nM,O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1-c1ccccc1,7.0
160,CHEMBL403908,100.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(-c4ccccc4)[nH]3)cc2)S(=O)(=O)N1,7.0
161,CHEMBL25395,100.0,nM,COc1cc(-c2cc(-c3ccc(-c4c(Cc5ccccc5)sc5ccccc45)cc3)ccc2OCC(=O)O)cc(OC)c1OC,7.0
162,CHEMBL557393,104.3,nM,O=C(CCCCC1CCSS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,6.981715691573469
163,CHEMBL287278,106.0,nM,O=C(O)c1cccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)cc2)c1,6.97469413473523
164,CHEMBL8767,110.0,nM,CC(C)OC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OC(C)C,6.958607314841775
165,CHEMBL1085070,110.0,nM,CCCCc1sc2ccccc2c1-c1ccc(-c2ccc(O[C@@H](C(=O)O)c3ccccc3)cc2)cc1,6.958607314841775
166,CHEMBL1083270,110.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(C(O)c4ccccc4)oc4ccccc34)cc2)cc1,6.958607314841775
167,CHEMBL437119,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775
168,CHEMBL207492,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)c(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775
169,CHEMBL210159,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775
170,CHEMBL377774,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Br)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775
171,CHEMBL253270,110.0,nM,COC(=O)c1c(O)cccc1OCCCC[C@@H]1CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)c(C)c2)NS(=O)(=O)c2cccc(F)c2)N1,6.958607314841775
172,CHEMBL564439,113.0,nM,CCO[C@@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)O,6.94692155651658
173,CHEMBL551671,114.3,nM,O=C(CCCC[C@@H]1CCSCS1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,6.941953769604718
174,CHEMBL8758,120.0,nM,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1,6.920818753952375
175,CHEMBL403935,120.0,nM,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)c2ncc(CCCOc3cccc(O)c3C(=O)O)[nH]2)ccc1C1CC(=O)NS1(=O)=O,6.920818753952375
176,CHEMBL1083271,120.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccc(F)cc4)sc4ccccc34)cc2)cc1,6.920818753952375
177,CHEMBL3350939,120.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccc(O)cc4O)sc4ccccc34)cc2)cc1,6.920818753952375
178,CHEMBL370307,120.0,nM,COc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)cc1OC,6.920818753952375
179,CHEMBL259628,120.0,nM,N#Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,6.920818753952375
180,CHEMBL210837,120.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.920818753952375
181,CHEMBL265665,120.0,nM,CCCCCCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,6.920818753952375
182,CHEMBL4473987,120.0,nM,CCCCCCCCCCCCc1ccc(NC(=O)C(=O)N2C[C@@H](Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)[C@H](Oc3ccc(CCS(=O)(=O)OCC)cc3)C2)cc1,6.920818753952375
183,CHEMBL378746,120.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(F)ccc4[nH]3)cc2)S(=O)(=O)N1,6.920818753952375
184,CHEMBL1242553,121.0,nM,O=C(O)c1cccc2c1oc1ccc(-c3csc(-c4ccc(N5CCCCC5)cc4)n3)cc12,6.91721462968355
185,CHEMBL4128743,125.0,nM,CC1(C)C(/C=C/C=C2/N(CCCCS(=O)(=O)O)c3ccc([As]4SCCS4)cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc([As]3SCCS3)cc21,6.903089986991944
186,CHEMBL1082448,130.0,nM,CC[C@H](Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br)C(=O)O,6.886056647693163
187,CHEMBL3350947,130.0,nM,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccc(F)cc34)cc2)cc1,6.886056647693163
188,CHEMBL403577,130.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](CCc4ccccc4)N3)cc2)S(=O)(=O)N1,6.886056647693163
189,CHEMBL26216,130.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2cc(Br)c(OC(Cc3ccccc3)C(=O)O)c(Br)c2)cc1,6.886056647693163
190,CHEMBL209304,130.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3C(F)(F)F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.886056647693163
191,CHEMBL376950,130.0,nM,COc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.886056647693163
192,CHEMBL591978,130.0,nM,O=C1CN(Cc2ccc(-c3cccc(N4CCc5ccc(F)cc54)c3)cc2)S(=O)(=O)N1,6.886056647693163
193,CHEMBL556636,135.7,nM,CC1(C)SCC(CCCCC(=O)Nc2ccc3c(c2)CO[C@H](C(=O)O)C3)S1,6.867420152340263
194,CHEMBL592245,140.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1N1CC(=O)NS1(=O)=O,6.853871964321762
195,CHEMBL4094898,140.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)c2)cc1,6.853871964321762
196,CHEMBL377978,140.0,nM,Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.853871964321762
197,CHEMBL378747,140.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(Cl)ccc4[nH]3)cc2)S(=O)(=O)N1,6.853871964321762
198,CHEMBL280198,140.0,nM,O=C(O)CCNc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1OCCc1ccccc1,6.853871964321762
199,CHEMBL200117,140.0,nM,CCCCCCCCCCCCCCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,6.853871964321762
200,CHEMBL264347,140.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)ccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.853871964321762
201,CHEMBL1938817,141.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(F)c(C(F)(F)P(=O)(O)O)c2)cc1,6.85078088734462
202,CHEMBL322061,145.0,nM,O=P(O)(O)COc1c(Br)cc(-c2c3ccccc3c(Br)c3sc4ccccc4c23)cc1Br,6.838631997765026
203,CHEMBL562135,148.7,nM,CO[C@@H](Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)O,6.827689031478046
204,CHEMBL438957,150.0,nM,COC(=O)c1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.823908740944319
205,CHEMBL247074,150.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,6.823908740944319
206,CHEMBL252710,150.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,6.823908740944319
207,CHEMBL2262828,150.0,nM,CC1(C)CC[C@]2(CCCCC(=O)NC(Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6.823908740944319
208,CHEMBL499413,150.0,nM,CC1(C)CC[C@]2(CCCCC(=O)N[C@@H](Cc3ccccc3)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6.823908740944319
209,CHEMBL209197,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3c(F)cccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075
210,CHEMBL207645,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)ccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075
211,CHEMBL4066472,160.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(Br)cc4Cl)cc3)c2)cc1,6.795880017344075
212,CHEMBL6518,160.0,nM,CCCCCCCC/C(=C/Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1,6.795880017344075
213,CHEMBL261419,160.0,nM,O=P(O)(O)C(F)(F)c1cc2nc(/C=C/c3ccccc3)ccc2cc1Br,6.795880017344075
214,CHEMBL377816,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075
215,CHEMBL253282,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(-c4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.795880017344075
216,CHEMBL276376,160.0,nM,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(OCc2ccccc2)OCc2ccccc2)cc1,6.795880017344075
217,CHEMBL211990,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075
218,CHEMBL274743,160.0,nM,COC(=O)c1c(O)cccc1OCCCCc1cnc(C(Cc2ccc(C3CC(=O)NS3(=O)=O)c(C)c2)NS(=O)(=O)c2cccc(F)c2)[nH]1,6.795880017344075
219,CHEMBL253477,160.0,nM,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=NC[C@@H](CCCOc3cccc(S(C)(=O)=O)c3)N2)ccc1C1CC(=O)NS1(=O)=O,6.795880017344075
220,CHEMBL284363,160.0,nM,O=C(O)c1ccccc1C(=O)Nc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O,6.795880017344075
221,CHEMBL3818251,163.0,nM,Cc1noc(-c2ccc(C(C/C=C/c3ccccc3)(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)C(=O)c3ccc(F)cc3)cc2)n1,6.787812395596042
222,CHEMBL564699,164.7,nM,CC1(C)SCC(CCCCC(=O)Nc2ccc3c(c2)C[C@@H](C(=O)O)OC3)S1,6.783306400830245
223,CHEMBL4163860,165.9,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)NC)c1,6.780153613975639
224,CHEMBL554726,167.3,nM,O=C(CCCC[C@@H]1CCSCS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,6.776504059037606
225,CHEMBL4171742,169.2,nM,CCNC(=O)c1cc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)ccc1OCC,6.771599641296995
226,CHEMBL282372,170.0,nM,O=C(O)COc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1C1CCCC1,6.769551078621726
227,CHEMBL1086499,170.0,nM,CCCCc1sc2ccccc2c1-c1ccc(-c2ccc(O[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,6.769551078621726
228,CHEMBL25584,170.0,nM,O=C(O)CCCOc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,6.769551078621726
229,CHEMBL209180,170.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Br)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.769551078621726
230,CHEMBL403680,170.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(CCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.769551078621726
231,CHEMBL4098715,170.0,nM,CCCc1cc(OC(=O)c2c(O)cc(OC(=O)c3c(O)cc(O)cc3CCC)cc2CCC)cc(O)c1C(=O)O,6.769551078621726
232,CHEMBL1241314,177.0,nM,O=C(O)c1cccc2c1oc1ccc(-c3csc(-c4cc(Br)c(C(=O)[C@H](Cc5ccccc5)C(=O)O)c(Br)c4)n3)cc12,6.752026733638194
233,CHEMBL278094,178.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(C(=O)c5ccccc5)oc5ccccc45)cc3)cc2[N+](=O)[O-])cc1O,6.7495799976911055
234,CHEMBL416598,179.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1c(I)cc(-c2c3ccccc3cc3sc4ccccc4c23)cc1I,6.747146969020107
235,CHEMBL196268,180.0,nM,CS(=O)(=O)Nc1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,6.7447274948966935
236,CHEMBL403746,180.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(CCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.7447274948966935
237,CHEMBL25322,180.0,nM,O=C(O)c1ccccc1C(=O)NCCC(Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br)C(=O)O,6.7447274948966935
238,CHEMBL4176838,184.1,nM,CCCNC(=O)c1cc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)ccc1OCC,6.734946211495986
239,CHEMBL1242457,185.0,nM,Nc1ccc(-c2nc(-c3ccc4oc5c(C(=O)O)cccc5c4c3)cs2)cc1,6.732828271596986
240,CHEMBL1242643,187.0,nM,CC1CN(c2ccc(-c3nc(-c4ccc5oc6c(C(=O)O)cccc6c5c4)cs3)cc2)CC(C)O1,6.7281583934635005
241,CHEMBL1650889,190.0,nM,COc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2-c2cn(CCCC(=O)Nc3cccc4ccccc34)nn2)cc1,6.721246399047171
242,CHEMBL4097758,190.0,nM,O=C(OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(Br)c2)[C@H](OC(=O)c2cc(O)c(O)c(Br)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(Br)c1)c1cc(O)c(O)c(Br)c1,6.721246399047171
243,CHEMBL9087,190.0,nM,O=C(c1ccccc1)C(C/C=C/c1ccccc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)c1ccccc1,6.721246399047171
244,CHEMBL8725,190.0,nM,COC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1,6.721246399047171
245,CHEMBL1077438,190.0,nM,CCCCCCCCCCCCCCCc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1,6.721246399047171
246,CHEMBL4102541,190.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(CC)cc4)cc3)c2)cc1,6.721246399047171
247,CHEMBL208982,190.0,nM,Cc1cccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc12,6.721246399047171
248,CHEMBL382311,190.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)C(N)=O,6.721246399047171
249,CHEMBL403681,200.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(CCCCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.698970004336019
250,CHEMBL2206064,200.0,nM,CNc1nc(N)nc2nc(-c3c(Oc4ccccc4)cccc3C(F)(F)F)ccc12,6.698970004336019
251,CHEMBL4079730,200.0,nM,O=C(O[C@@H]1OC[C@@H](OC(=O)c2cc(O)c(O)c(Br)c2)[C@H](OC(=O)c2cc(O)c(O)c(Br)c2)[C@H]1OC(=O)c1cc(O)c(O)c(Br)c1)c1cc(O)c(O)c(Br)c1,6.698970004336019
252,CHEMBL1242552,201.0,nM,O=C(O)c1cccc2c1oc1ccc(-c3csc(-c4ccc([N+](=O)[O-])cc4)n3)cc12,6.6968039425795105
253,CHEMBL3593819,203.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OC)cc1,6.692503962086787
254,CHEMBL3593821,204.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OC)c(OC)c1,6.690369832574101
255,CHEMBL1650891,205.0,nM,Cc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2-c2cn(CCCC(=O)Nc3ccc(Cl)c4ccccc34)nn2)cc1,6.688246138944246
256,CHEMBL4161709,209.1,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)Nc2ccc(C)cc2)c1,6.679645967182328
257,CHEMBL253475,210.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,6.6777807052660805
258,CHEMBL369943,210.0,nM,O=P(O)(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,6.6777807052660805
259,CHEMBL3593818,212.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(Br)cc1,6.673664139071248
